platform,forum_url,forum_title,date,username,body,blockquote,media
HardwareZone,https://forums.hardwarezone.com.sg/threads/patriotic-app-store-took-down-nike-and-adidas-apps-amid-xinjiang-cotton-controversy.6489617/,Patriotic App Store took down Nike and Adidas apps amid Xinjiang Cotton Controversy,2021-03-30 10:24:48+00:00,Ubi-Warrior,"TrueBeliever_jh said:
No leh. The private companies started it first. This is more of a reaction.

Just a matter of time people starts whacking people wearing Nike/Adidas.

Eh?

Private companies can do what they like. They dont want to use , then so be it.

What has it to do with Govt?
Why is CCP commenting on commercial issues.
They are the ones bringing politics into it a private companiea decision.
What next?","No leh. The private companies started it first. This is more of a reaction.

Just a matter of time people starts whacking people wearing Nike/Adidas.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/patriotic-app-store-took-down-nike-and-adidas-apps-amid-xinjiang-cotton-controversy.6489617/,Patriotic App Store took down Nike and Adidas apps amid Xinjiang Cotton Controversy,2021-03-30 10:27:28+00:00,diablodestroyer,"madbasterdx said:
Huawei removes Nike and Adidas from its app store amid Xinjiang boycott
On Monday morning, Nike and Adidas apps on Huawei’s app store were not available to download, but the boycott of foreign brands over their position on Xinjiang cotton has not affected sales of these two sports brands on Chinese e-commerce platforms.
www.scmp.com



On Monday morning, apps on Huawei’s app store were not available to download, with search results for the two brands on Huawei phones greyed out. Huawei did not immediately reply to a request for comment.
Click to expand...

Not affected. Cause don't use Huawei and don't see any reason to. Doubt many people are affected either","Huawei removes Nike and Adidas from its app store amid Xinjiang boycott
On Monday morning, Nike and Adidas apps on Huawei’s app store were not available to download, but the boycott of foreign brands over their position on Xinjiang cotton has not affected sales of these two sports brands on Chinese e-commerce platforms.
www.scmp.com



On Monday morning, apps on Huawei’s app store were not available to download, with search results for the two brands on Huawei phones greyed out. Huawei did not immediately reply to a request for comment.","https://img.i-scmp.com/cdn-cgi/image/fit=contain,width=1098,format=auto/sites/default/files/styles/1200x800/public/d8/images/canvas/2021/03/29/798ba25d-6dc3-48d7-b46f-e5befb1aa850_57441c6c.jpg?itok=jDXP0T_E&v=1616986371"
HardwareZone,https://forums.hardwarezone.com.sg/threads/patriotic-app-store-took-down-nike-and-adidas-apps-amid-xinjiang-cotton-controversy.6489617/,Patriotic App Store took down Nike and Adidas apps amid Xinjiang Cotton Controversy,2021-03-30 10:29:11+00:00,testerjp,"This is what I don't like about China.
Anyhow suka suka you can get banned.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/patriotic-app-store-took-down-nike-and-adidas-apps-amid-xinjiang-cotton-controversy.6489617/,Patriotic App Store took down Nike and Adidas apps amid Xinjiang Cotton Controversy,2021-03-30 10:31:33+00:00,TrueBeliever_jh,"Ubi-Warrior said:
Eh?

Private companies can do what they like. They dont want to use , then so be it.

What has it to do with Govt?
Why is CCP commenting on commercial issues.
They are the ones bringing politics into it a private companiea decision.
What next?
Click to expand...
Well. if you look at it in another direction, why these private companies no wanna use the cotton: is it because of the ""alleged human rights abuse""?

the problem with China is they work as a nation/an entity. The same thing happened in NBA when Houston Rockets ex-GM tweeted in support of HKers, Chinese TV station in turn cancelled all the broadcasting. The GM didn't represent NBA organization. And China even suggested NBA to fire the GM. Jesus. WTF.

Anyways, the lone wolves are also one type one lar. maybe they are jus vocal minorities for all we know.","Eh?

Private companies can do what they like. They dont want to use , then so be it.

What has it to do with Govt?
Why is CCP commenting on commercial issues.
They are the ones bringing politics into it a private companiea decision.
What next?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/patriotic-app-store-took-down-nike-and-adidas-apps-amid-xinjiang-cotton-controversy.6489617/,Patriotic App Store took down Nike and Adidas apps amid Xinjiang Cotton Controversy,2021-03-30 10:36:56+00:00,ponpokku,"TrueBeliever_jh said:
No leh. The private companies started it first. This is more of a reaction.

Just a matter of time people starts whacking people wearing Nike/Adidas.
must boycott her too...","No leh. The private companies started it first. This is more of a reaction.

Just a matter of time people starts whacking people wearing Nike/Adidas.",https://pbs.twimg.com/media/ExdmBrlU8AwQhL6.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/patriotic-app-store-took-down-nike-and-adidas-apps-amid-xinjiang-cotton-controversy.6489617/,Patriotic App Store took down Nike and Adidas apps amid Xinjiang Cotton Controversy,2021-03-30 10:42:15+00:00,Vegitto,"PatrickTheStarFish said:
A sale offering the latest Nike women’s shoes for 699 yuan (US$107) on Friday night on the brand’s online store in Tmall attracted 350,000 subscribers and the product sold out immediately. Tmall and Taobao’s owner, Alibaba Group Holdings, is the parent company of the South China Morning Post.


And this is one of the reasons why ma yun tio fixed.
Ccp want to ban to spur nationalism but tmall still sell like hotcakes","A sale offering the latest Nike women’s shoes for 699 yuan (US$107) on Friday night on the brand’s online store in Tmall attracted 350,000 subscribers and the product sold out immediately. Tmall and Taobao’s owner, Alibaba Group Holdings, is the parent company of the South China Morning Post.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/patriotic-app-store-took-down-nike-and-adidas-apps-amid-xinjiang-cotton-controversy.6489617/,Patriotic App Store took down Nike and Adidas apps amid Xinjiang Cotton Controversy,2021-03-30 10:46:10+00:00,Oxygenatedwater,"PatrickTheStarFish said:
A sale offering the latest Nike women’s shoes for 699 yuan (US$107) on Friday night on the brand’s online store in Tmall attracted 350,000 subscribers and the product sold out immediately. Tmall and Taobao’s owner, Alibaba Group Holdings, is the parent company of the South China Morning Post.

they very quiet LOL","A sale offering the latest Nike women’s shoes for 699 yuan (US$107) on Friday night on the brand’s online store in Tmall attracted 350,000 subscribers and the product sold out immediately. Tmall and Taobao’s owner, Alibaba Group Holdings, is the parent company of the South China Morning Post.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-17 22:09:13+00:00,Tommy Lee,"Which has best running shoes

Sent from your big mouth using GAGT",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-17 23:27:42+00:00,CPT.SG,new balance,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-17 23:42:13+00:00,woolff,ON...Cloud,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-18 09:48:51+00:00,Beastosterone,skechers shoe are surprisingly light n its on sale recently. u might wan to check em out,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-18 10:44:03+00:00,Tommy Lee,"Beastosterone said:
skechers shoe are surprisingly light n its on sale recently. u might wan to check em out
I always tot skechers are for women

Sent from your big mouth using GAGT",skechers shoe are surprisingly light n its on sale recently. u might wan to check em out,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-18 12:56:25+00:00,DeadmanINC,Still prefer Nike lunarguilde 6,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-18 17:18:40+00:00,Beastosterone,"Tommy Lee said:
I always tot skechers are for women

Sent from your big mouth using GAGT

u r wrong.. u go look at their go run models. got black n gold quite nice.","I always tot skechers are for women

Sent from your big mouth using GAGT",
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-18 17:30:19+00:00,trickle_on,"Saucony. I've been running with the Kinvara and Mirage. Really lightweight and comfortable shoes.

One thing I don't like though is the inflated local prices. Add to the fact that one of my fav online stores stopped shipping the brand overseas due to some ""US Only"" sales policy.

My second fav brand is New Balance, but they've also adopted a ""US Only"" sales policy, which in turn means bloody high local pricing.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-nike-or-saucony.5054444/,"Adidas , Nike or Saucony",2015-05-18 20:20:12+00:00,xerref,Inov 8,,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 21:31:19+00:00,derazor,"market share wise nike still pawns Adidas rite?
but in recent times, Adidas owning the lifestyle segment??? NMD really chio222",,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 21:38:35+00:00,forever_alone,"Only buy reepork and new ballance

Sent from Ericsson

GH388 using GAGT",,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:06:35+00:00,b3nji23,"Both


Sent from Sony E6653 using GAGT",,http://i.imgur.com/EYmnGbTl.jpg
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:15:13+00:00,darkortal,Reebok......,,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:18:08+00:00,Goodshot,"Either one sucks, new balance best",,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:18:28+00:00,boxup911,Adidas is the best. All in or nothing. Always apply in my lucky gambling.,,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:23:59+00:00,[[ForeverAlone]],"derazor said:
market share wise nike still pawns Adidas rite?
but in recent times, Adidas owning the lifestyle segment??? NMD really chio222

actually

now I see is Adidas still managed to capture "" life style ...way of fitness ""

New balance also able to capture it more on their shoes not clothes...unlike Adidas..

in fact Amour this brand also in trend now whereby also quite a lot American like to wear especially those always cheong Gym...

Actually all depend sport fitness model , celebrities...influence...

these companies got the money to pay them advertise ..


Nike seem "" like no budget "" perhaps due to Soccer....I see Now in Soccer a lot teams are under Adidas sponsor...

Nike only a small percentage of it.


if I not wrong , the creator for Nike and Adidas actually are brothers.","market share wise nike still pawns Adidas rite?
but in recent times, Adidas owning the lifestyle segment??? NMD really chio222",
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:24:42+00:00,Gabriel_23,"b3nji23 said:
Both


Click to expand...

nice, how much for the nmd ? was thinking of coping the city sock one",Both,http://i.imgur.com/EYmnGbTl.jpg
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:24:47+00:00,zensushi,"adidas

Have plenty of items from both brands though",,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:25:28+00:00,[[ForeverAlone]],"abrokenheart said:
Adidas but I like air max



I don't dare to hoot Nike shoe ..last time use to it..

and i noticed very fast worn out easily spoil...compare to adidas.

No doubt "" Air max "" is nike signature shoe...",Adidas but I like air max,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:28:45+00:00,WarCloud7,"got shoes from every brand, but only Timberland got more than 2 pairs (5 to be exact)...",,
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:30:21+00:00,LondoBell,"[[ForeverAlone]] said:
actually

now I see is Adidas still managed to capture "" life style ...way of fitness ""

New balance also able to capture it more on their shoes not clothes...unlike Adidas..

in fact Amour this brand also in trend now whereby also quite a lot American like to wear especially those always cheong Gym...

Actually all depend sport fitness model , celebrities...influence...

these companies got the money to pay them advertise ..


Nike seem "" like no budget "" perhaps due to Soccer....I see Now in Soccer a lot teams are under Adidas sponsor...

Nike only a small percentage of it.


if I not wrong , the creator for Nike and Adidas actually are brothers.
Click to expand...

is adidas and puma they split during WW2 because one of them is a nazi's siao

nike started its selling cortez, which is basically onitsuka tiger but they buy, rebranded and sell as nike in US.

but for me i still prefer adidas. their rubber sole tech is no horse run","actually

now I see is Adidas still managed to capture "" life style ...way of fitness ""

New balance also able to capture it more on their shoes not clothes...unlike Adidas..

in fact Amour this brand also in trend now whereby also quite a lot American like to wear especially those always cheong Gym...

Actually all depend sport fitness model , celebrities...influence...

these companies got the money to pay them advertise ..


Nike seem "" like no budget "" perhaps due to Soccer....I see Now in Soccer a lot teams are under Adidas sponsor...

Nike only a small percentage of it.


if I not wrong , the creator for Nike and Adidas actually are brothers.",
HardwareZone,https://forums.hardwarezone.com.sg/posts/100928825/,Are u a nike or adidas person?,2016-04-20 23:33:55+00:00,BeaRzwalken,I will go with underarmor since this 2 brand dun have my size,,
